designation, HIP, HD, ra, declination, parallax, parallax_error, pm, pmra, pmdec, ruwe, phot_g_mean_mag, phot_bp_mean_mag, phot_rp_mean_mag, teff_gspphot, teff_gspphot_lower, teff_gspphot_upper, logg_gspphot, logg_gspphot_lower, logg_gspphot_upper, mh_gspphot, mh_gspphot_lower, mh_gspphot_upper, distance_gspphot, distance_gspphot_lower, distance_gspphot_upper, Mg, Mg_error, MRp, MRp_error, Bp_minus_Rp
"Gaia DR3 2436812303124645504",115445,"220339",350.7724431425794,-10.763086828148516,52.164287919347096,0.027512643,521.7654,452.191600058604,260.31116042497837,0.9584467,7.543477,8.003902,6.913093,4884.119,4882.347,4885.908,4.5355,4.5338,4.5368,-0.4366,-0.4467,-0.4233,19.1685,19.1527,19.2203,6.130343416607403,0.0011452845061241668,5.499959416607403,0.0011452845061241668,1.090809
"Gaia DR3 2439763461052925824",\N,\N,355.4150299877019,-6.597754821436875,47.7113036947975,0.029722996,304.36264,290.26824584176217,-91.54761773324266,1.2461132,13.533248,15.396858,12.248516,3068.0635,3066.8088,3068.7878,5.0329,5.0202,5.0341,-0.0964,-0.0997,-0.0885,20.9683,20.9312,21.3219,11.92635441833447,0.0013527753193391945,10.641622418334467,0.0013527753193391945,3.148342
"Gaia DR3 2460983348274381696",8691,\N,27.955434457117235,-10.80586697964623,58.2409207733023,0.027337851,783.74786,568.6177622079103,-539.3835152227974,1.2623228,10.863001,12.043837,9.77686,3306.2104,3305.5571,3307.434,4.1156,4.1137,4.1181,-1.3196,-1.3218,-1.3155,17.2028,17.1911,17.2381,9.68914216219139,0.001019272922777148,8.603001162191388,0.001019272922777148,2.266977
"Gaia DR3 2467242352575094784",\N,\N,25.994623558557567,-6.913531290688611,66.47497274909824,0.02551531,81.80454,66.22872641353153,48.018113923719724,1.0730139,11.452647,12.81073,10.300775,3132.1082,3130.9045,3142.8835,4.3331,4.3279,4.3888,-0.8959,-0.9016,-0.8316,15.0507,14.9487,15.0672,10.56593783983986,0.0008334835219159231,9.41406583983986,0.0008334835219159231,2.509955
"Gaia DR3 2473608009504466688",3909,"4813",12.530589460777726,-10.645349194018035,62.8022373482063,0.09513097,323.58002,-228.03114929883466,-229.57749769142683,1.034431,5.0295434,5.2996726,4.613301,6112.7383,6111.732,6113.7954,4.2285,4.2258,4.2308,-0.4573,-0.4654,-0.4471,15.9155,15.8911,15.9391,4.019418979408266,0.0032892846396110897,3.6031765794082666,0.0032892846396110897,0.6863716
"Gaia DR3 2479453696216295296",\N,\N,25.938336565497654,-6.044620735641335,46.70461093930299,0.043187723,58.38317,51.90622024329655,-26.72711926015215,1.6315837,11.660093,13.203291,10.445261,3005.6467,3004.1143,3017.0984,3.927,3.9203,3.9507,-0.8484,-0.8576,-0.8036,21.3811,21.3206,22.1684,10.00689179326345,0.002007959680382143,8.792059793263451,0.002007959680382143,2.75803
"Gaia DR3 2493069773336748928",10416,"13789",33.556490000546106,-3.6361783301509556,43.97723592048848,0.04207215,219.60693,-12.327325709924946,-219.2606762516379,1.118875,8.201558,8.764007,7.494226,4582.8706,4581.4365,4584.345,4.5416,4.5403,4.543,-0.0017,-0.01,0.0077,22.7013,22.6305,22.7305,6.417697646928833,0.0020774052505436735,5.710365646928832,0.0020774052505436735,1.269781
"Gaia DR3 2497858563088120448",\N,\N,44.01738337380463,-0.608877262589059,61.867959111239614,0.032513738,266.17044,256.76230366152976,70.14142845524236,1.3825071,13.766954,15.824993,12.436468,2975.4292,2974.139,2980.885,5.1159,5.1058,5.1173,-0.2733,-0.2796,-0.2398,16.1504,16.113,16.5508,12.724282949152373,0.0011411834576620095,11.393796949152376,0.0011411834576620095,3.388525
"Gaia DR3 2498460442625153536",\N,"16765A",40.30930839090126,-0.6962055847301062,44.86942385484068,0.041015185,252.88327,220.02154488466715,-124.6614106405939,0.97861886,5.639261,5.8888855,5.2238035,6208.489,6204.5845,6217.978,4.2607,4.2411,4.2843,-0.2559,-0.3547,-0.1517,22.2889,22.248,22.3493,3.899013465085706,0.001984945643460634,3.4835559650857073,0.001984945643460634,0.665082
"Gaia DR3 2501452449987251840",\N,\N,37.07255796217055,1.4413807812401727,44.80937180960077,0.028406082,310.15247,280.88344340862557,-131.52586099753464,1.4875139,11.932939,13.314288,10.778977,3139.5588,3137.3206,3177.3718,4.2622,4.2525,4.4086,-0.8013,-0.8133,-0.6351,22.3203,22.1499,22.361,10.189783277528136,0.0013765654169484165,9.035821277528136,0.0013765654169484165,2.535311
"Gaia DR3 2501776500974951168",\N,\N,39.375907368085365,0.356866570153772,43.51742325189049,0.021649346,530.4942,502.6764337164533,-169.5301680589995,1.3060855,13.600848,15.365736,12.339187,3094.8472,3094.5278,3095.16,5.0327,5.0324,5.033,-0.1253,-0.1266,-0.1242,22.8837,22.8704,22.8975,11.794163860310038,0.0010802790672883589,10.532502860310037,0.0010802790672883589,3.026549
"Gaia DR3 2507016253701863040",\N,\N,33.23006351010599,0.0048112291822607345,65.49326176781493,0.030759068,556.17316,555.4174047333511,28.9846837089732,1.378645,12.096099,13.802006,10.8414755,3057.2944,3050.7825,3108.7627,4.4896,4.4288,4.8281,-0.6873,-0.8213,-0.1211,15.2902,15.212,15.5064,11.177082100906258,0.0010198373178003095,9.922458600906257,0.0010198373178011977,2.9605305
"Gaia DR3 2513664248895784192",10723,"14214",34.50764165140524,1.7594557030687372,44.59628648650446,0.34704155,520.37,366.09009399729484,369.8147793673394,6.4231925,5.4543943,5.751949,4.9983554,5950.7886,5947.245,5954.9355,4.1817,4.1749,4.1945,-0.4863,-0.4986,-0.4725,22.3381,21.8354,22.6056,3.700887783519839,0.016898410663484853,3.244848883519838,0.016898410663484853,0.7535936
"Gaia DR3 2514052131687080192",\N,\N,35.19339905103572,2.9757995116747007,53.35202552840363,0.024305955,330.57214,152.03693888971642,-293.53485398549924,1.4994253,13.201266,15.031999,11.921225,3069.659,3067.1926,3071.9988,5.0066,4.972,5.0224,-0.1099,-0.1741,-0.0695,18.7289,18.6812,18.7931,11.837020561080779,0.0009892729244702636,10.556979561080778,0.0009892729244702636,3.110774
"Gaia DR3 2515037264041041536",10279,\N,33.07959930325112,3.567385154970191,95.16060614858952,0.024669407,2557.187,-1762.4057179489491,-1852.8711000327555,1.3375835,9.205841,10.280927,8.165198,3619.5676,3618.4233,3620.0605,4.79,4.7802,4.7906,-0.1119,-0.1224,-0.1069,10.5004,10.4947,10.5063,9.098126998591024,0.0005629318688455953,8.057483998591024,0.0005629318688455953,2.115729
"Gaia DR3 2518828169682982656",\N,\N,30.716662433815,4.783431226352994,48.076634226037655,0.041057084,150.89912,-77.90125058156536,-129.2359834759569,1.6027447,11.811461,13.328528,10.610632,3042.7705,3037.41,3132.7083,4.1348,4.1106,4.4288,-0.7317,-0.7658,-0.3771,20.8285,20.7505,20.9744,10.221131278727057,0.0018544215548779164,9.020302278727055,0.0018544215548770282,2.717896
"Gaia DR3 252151693092703872",\N,\N,59.199808034829125,53.558467534953415,44.3952142466975,0.018707583,501.26044,309.0167097555843,-394.67796910307095,1.0338981,10.120527,11.163923,9.10184,3451.0554,3444.692,3497.0254,4.1319,4.1145,4.2262,-0.8399,-0.8606,-0.7107,22.5857,22.5221,23.1891,8.357207780947764,0.0009150311227683616,7.338520780947763,0.0009150311227679175,2.062083
"Gaia DR3 252216873515630080",\N,\N,67.81244995478562,42.28579800662597,44.83284512263039,0.022988299,122.31875,-2.6528291962907424,-122.28997699372101,1.2279129,10.89973,12.118002,9.802124,3353.0588,3263.1646,3435.2646,4.4159,4.1461,4.5765,-0.4393,-0.7655,-0.2568,22.3627,22.117,22.5828,9.157711501807347,0.0011134350554495853,8.060105501807346,0.001113435055447809,2.315878
"Gaia DR3 2525276565243086080",\N,\N,15.240444011358932,-4.447094086447559,80.78778141194462,0.038493775,1323.9464,1249.137993115818,438.7351252085695,1.5176783,11.9678,13.556019,10.740207,3026.2136,3015.6543,3042.607,4.5514,4.5068,4.6028,-0.6952,-0.7486,-0.6275,12.4062,12.2592,14.0674,11.504528408660569,0.0010346635990678976,10.276935408660568,0.0010346635990670094,2.815812
"Gaia DR3 2525514785221197696",3979,"4915",12.796367991907957,-5.039807177766975,44.59124455306682,0.023847127,287.67206,261.88548580607426,-119.04288232325564,0.92644477,6.813367,7.1460543,6.3076863,5652.0977,5649.1353,5661.8306,4.4461,4.4447,4.4487,-0.3596,-0.3671,-0.3414,22.2948,22.2612,22.3367,5.059614968945446,0.0011612903784703477,4.553934268945447,0.0011612903784703477,0.838368
"Gaia DR3 2526862202360516224",\N,\N,7.899120214632265,-5.874989728805397,71.02372934032408,0.032058116,1112.299,350.9721440189618,-1055.4749744609294,1.3146791,11.551807,13.012135,10.362487,3186.7456,3109.3481,3219.051,4.7075,4.485,4.7795,-0.4143,-0.6795,-0.3227,14.1061,13.9085,14.1908,10.808824363300317,0.0009801417043187044,9.619504363300319,0.0009801417043187044,2.649648
"Gaia DR3 2537831170877143552",\N,\N,17.050154984643736,0.4641340321772402,51.851507845375025,0.028941272,432.91888,-250.56184924968454,-353.0403773054386,1.5470803,13.279229,15.116769,11.997444,3069.9875,3069.4517,3072.6548,5.0247,5.0203,5.0255,-0.0674,-0.0699,-0.0556,19.2749,19.2369,19.5639,11.853035951108842,0.001212022230055787,10.571250951108842,0.001212022230055787,3.119325
"Gaia DR3 25488745411919360",12929,"17230",41.57318460023838,11.774298748593672,61.891017087193504,0.027970409,338.2286,263.88306748325766,-211.5757795954683,1.0998586,8.109455,8.82413,7.2926583,4192.4834,4181.5674,4195.179,4.5335,4.5166,4.5355,-0.0156,-0.1123,-0.0003,16.0848,16.0467,16.2169,7.067593098689977,0.0009813536506566578,6.2507963986899755,0.0009813536506566578,1.5314717
"Gaia DR3 2549518150551364864",3535,"4256",11.270169214344762,1.7829751169471826,44.66012200001708,0.024192527,575.1369,-49.97082354023122,-572.9619014149282,0.9267769,7.7329955,8.2421,7.06652,4776.3037,4769.1035,4777.67,4.5095,4.5079,4.5107,0.1606,0.1296,0.1695,22.3443,22.2029,22.3744,5.982595025591767,0.0011762934735259911,5.316119525591768,0.0011762934735259911,1.17558
"Gaia DR3 2552925644460225152",3765,"4628",12.099107075154986,5.27553944692346,134.49484768931154,0.057815686,1369.2692,755.893500290751,-1141.719303057953,1.0807776,5.467689,5.9383683,4.828774,4859.2896,4858.631,4859.9487,4.5204,4.52,4.5209,-0.6271,-0.6324,-0.6209,7.4303,7.4272,7.4334,6.11121723719546,0.0009334571314543183,5.472302237195459,0.0009334571314543183,1.1095943
"Gaia DR3 2560771312759450496",8051,\N,25.832196670357842,4.318255356429924,88.30597070744219,0.023291193,873.9037,-422.4133313786974,-765.0324158439888,1.0700988,9.907381,11.157849,8.797398,3452.291,3452.0503,3452.543,4.8241,4.8237,4.8247,-0.0772,-0.0783,-0.075,11.2891,11.2847,11.2931,9.637331344480728,0.0005727379898754492,8.527348344480727,0.0005727379898754492,2.360451
"Gaia DR3 2564324345929277184",6069,\N,19.472269673905735,5.471111484456794,55.24816047250359,0.02136127,640.23865,87.8131010306212,-634.1879464126924,1.1507359,10.203821,11.260263,9.178536,3386.2861,3384.751,3395.702,4.0967,4.0898,4.1251,-1.1117,-1.1205,-1.07,18.1302,18.1165,18.2283,8.91541011224359,0.0008395828992666665,7.89012511224359,0.0008395828992662224,2.081727
"Gaia DR3 259731623173675904",23140,\N,74.69517197267011,50.94232725155364,47.49678089820916,0.017995318,604.8183,502.40443910267913,-336.7416620102787,0.9737834,10.1602545,11.19085,9.151585,3680.0913,3662.41,3695.8936,4.6281,4.5977,4.6598,-0.3732,-0.5168,-0.1985,21.007,20.9004,21.1009,8.543575381227544,0.0008227155118358809,7.5349058812275445,0.0008227155118358809,2.039265
"Gaia DR3 2603090003484152064",113020,\N,343.3241110018443,-14.266689393516607,214.0379888743159,0.035619885,1170.8784,957.7147312894218,-673.6012364809744,1.3398496,8.875059,10.453005,7.6437206,3185.4407,3183.7886,3185.9514,4.7813,4.7756,4.7824,-0.0011,-0.0112,-0.0001,4.665,4.6631,4.6664,10.527513308201183,0.00036137322457729937,9.296174908201182,0.00036137322457818755,2.8092844
"Gaia DR3 2604921308819786624",\N,\N,344.11097150628126,-11.159548684847227,46.24079008546888,0.0196714,481.90442,393.01786154627325,278.8706423711381,1.2411755,13.546996,15.290123,12.289461,3105.7708,3105.479,3106.0537,5.0522,5.0519,5.0525,-0.205,-0.2065,-0.2036,21.5514,21.5401,21.5621,11.872122229876805,0.000923771087268932,10.614587229876804,0.000923771087268932,3.000662
"Gaia DR3 2611163717366876544",112774,"216133",342.5804573056282,-7.089644096557749,68.93028118372844,0.019456035,148.73949,-106.57232266763265,103.75824912054978,1.0850837,9.132903,10.093116,8.165563,3818.516,3817.7156,3828.0935,4.6986,4.6967,4.7054,-0.0176,-0.0245,-0.0107,14.4818,14.4312,14.4957,8.324953250464015,0.0006129126937750584,7.357613250464015,0.0006129126937755025,1.927553
"Gaia DR3 2611463952760479232",\N,\N,341.61288824688626,-6.659721252169671,50.34538252121983,0.029121442,879.9162,694.929661412599,-539.7455438934087,1.2309648,14.158745,16.24188,12.823517,2965.8628,2963.5208,2971.2407,5.0981,5.0595,5.1004,-0.197,-0.2105,-0.0629,19.9228,19.854,21.7932,12.66854322474482,0.001256051929972024,11.333315224744819,0.001256051929972024,3.418363
"Gaia DR3 2617043665033540480",\N,\N,329.081141150411,-10.339180451461445,50.61166328316287,0.020785939,410.64044,-307.33453280079084,-272.34365078589855,1.1293883,13.265078,14.901422,11.804168,3095.1292,3094.4802,3095.7512,5.0301,5.029,5.0305,-0.1168,-0.1191,-0.1132,19.7275,19.7156,19.7622,11.786331050190425,0.0008918121368504117,10.325421050190426,0.0008918121368504117,3.097254
"Gaia DR3 2618333804489940992",\N,\N,329.3036181978969,-9.05802459659516,50.890394357609914,0.02384047,217.98796,177.66368403917147,-126.31060063446061,1.1273036,13.361847,15.265415,12.058802,3026.8499,3023.8271,3027.3982,4.9891,4.969,4.9909,-0.0002,-0.0187,0.0003,19.5401,19.5218,19.7253,11.895026081510343,0.001017263223747733,10.591981081510342,0.001017263223747733,3.206613
"Gaia DR3 2619706544757416192",109378,"210277",332.3748236763796,-7.550658877487583,46.851509694084825,0.028253436,458.63965,85.40735088989933,-450.6172582438954,1.1266364,6.3589854,6.72765,5.818857,5444.522,5441.591,5447.6465,4.3441,4.343,4.3452,-0.3504,-0.3593,-0.3411,21.3246,21.3114,21.3374,4.712603348503913,0.0013094895892500347,4.172474948503913,0.0013094895892500347,0.908793
"Gaia DR3 2620145937091715072",\N,\N,331.54090391057207,-7.394198350555103,65.08524874825858,0.03694031,280.95596,175.5267937066517,-219.37775587294672,0.9840969,14.192143,16.501104,12.816519,2877.3408,2872.4275,2881.9712,5.1283,5.0715,5.1455,-0.3604,-0.461,-0.3178,15.3932,15.295,15.8852,13.259555845055576,0.001232458569644379,11.883931845055574,0.001232458569644379,3.684585
"Gaia DR3 2623505219992303104",112190,"215152",340.8380725457107,-6.402108803282873,46.33244237765348,0.023791505,328.3231,-154.09504702288245,-289.9150964638309,0.9720825,7.812847,8.313499,7.1506214,4776.802,4775.921,4777.7563,4.5335,4.5328,4.5343,-0.0681,-0.0735,-0.0625,21.5634,21.5525,21.5743,6.142272971464717,0.0011150416118379525,5.4800473714647175,0.0011150416118379525,1.1628776
"Gaia DR3 2627117287488522240",109388,\N,332.4231515660494,-4.64083481515791,113.4447215072131,0.029997606,1132.7999,1132.5832654528356,-22.15730652565566,1.353798,9.237196,10.61174,8.070007,3229.764,3153.1143,3303.7212,4.3425,4.1161,4.4983,-0.4062,-0.6696,-0.2356,8.8094,8.7725,8.8476,9.511117466568788,0.0005741913280168376,8.343928466568787,0.0005741913280168376,2.541733
"Gaia DR3 2627941715050682752",\N,\N,337.0054335046341,-4.199666267242929,48.545867130297815,0.021659039,95.546745,95.4554322013179,4.176258390783688,1.1726711,12.6094475,14.084377,11.424123,3249.2927,3216.2512,3253.3945,4.9136,4.7288,4.9398,-0.4061,-0.6922,-0.3595,20.5258,20.4897,20.6039,11.040208814484174,0.0009688159158747212,9.854884314484174,0.0009688159158747212,2.660254
"Gaia DR3 2629732510254843136",\N,\N,338.7285411898991,-1.0818178891564072,45.0906490041694,0.021896606,1118.6022,1097.0457840999125,218.54359219975646,1.2369894,13.387767,15.1144495,12.13332,3121.6814,3121.0679,3122.062,5.0255,5.0243,5.0259,-0.1346,-0.1361,-0.1303,22.1253,22.1095,22.1567,11.658199431456456,0.001054495346124007,10.403752431456457,0.001054495346124007,2.9811295
"Gaia DR3 2634902826245745664",\N,\N,345.4431389687919,-6.240000034944313,44.7296116607646,0.02054623,195.34698,178.10451087063265,-80.24479864112278,1.0018746,12.198458,13.609858,11.034066,3108.0254,3105.4365,3157.1934,4.2723,4.2599,4.4569,-0.8519,-0.8653,-0.6463,22.3449,22.2227,22.4062,10.451433638379585,0.0009974505265288869,9.287041638379586,0.0009974505265288869,2.575792
"Gaia DR3 2636589099125426816",113718,"217580",345.46652895143507,-3.8496726123309766,61.834078502615135,0.4862836,455.92105,402.75379241293274,-213.66655565116488,18.149633,7.207799,7.6892147,6.561755,4905.6895,4902.0444,4909.0083,4.5783,4.5707,4.588,-0.1604,-0.171,-0.1497,15.667,15.4024,15.8758,6.163938464967563,0.01707752773816562,5.517894464967563,0.01707752773816562,1.1274597
"Gaia DR3 263916708025623680",26779,"37394",85.33475293851619,53.478731438569575,81.4987133119068,0.025277,523.485,2.803536776527377,-523.477490445451,0.9620795,5.9909477,6.41243,5.4026074,5176.9434,5174.963,5178.9814,4.4844,4.4838,4.485,-0.2859,-0.2912,-0.2805,12.2628,12.2585,12.267,5.546701461126268,0.0006734868272744166,4.95836116112627,0.0006734868272744166,1.0098226
"Gaia DR3 263916742385357056",26801,"233153",85.37807337010766,53.48750978876841,81.46439142947709,0.023017565,515.9748,3.8650721589923442,-515.9603142670272,1.0582259,8.918802,9.964107,7.9013667,3667.5244,3659.0176,3674.7798,4.6223,4.6065,4.631,-0.2039,-0.2944,-0.1364,12.2567,12.2492,12.2789,8.473641087563085,0.0006135442465691199,7.456205787563085,0.0006135442465691199,2.0627403
"Gaia DR3 2640434056928150400",\N,\N,353.7970694377148,-2.3927993943668993,139.33889353237683,0.04413923,1148.3746,781.4186685195082,-841.5160515945944,1.1472371,12.623748,14.952096,11.245876,2863.0981,2853.9102,2869.5166,5.0978,5.0194,5.1341,-0.469,-0.5506,-0.4192,7.1788,7.1402,7.66,13.344109787749925,0.0006878705643371674,11.966237787749925,0.0006878705643371674,3.70622
"Gaia DR3 2644439955745152512",116317,\N,353.5094798297434,0.17524273262485965,71.23393039944308,0.022930454,1365.8391,-993.091286898187,-937.702601927091,1.1814288,10.176725,11.397374,9.073014,3277.7864,3277.153,3279.0588,4.247,4.2451,4.2515,-0.7789,-0.7808,-0.7742,14.0407,14.035,14.0486,9.440159538071129,0.0006990046686921048,8.33644853807113,0.0006990046686929929,2.32436
"Gaia DR3 2646280705713202816",116384,\N,353.75266493033126,1.605525000716962,47.9641231232799,0.023589477,341.2171,340.0285285621499,28.45556730012068,1.0670813,9.039198,9.796212,8.041067,3896.6836,3830.5532,4192.4326,4.3969,4.3599,4.648,-0.6299,-0.7404,0.2472,20.7659,20.5757,20.8877,7.443780545687222,0.0010679628700560606,6.445649545687221,0.0010679628700560606,1.755145
"Gaia DR3 2664156432614468864",\N,\N,349.39470773330686,6.390134312931412,48.91845965242298,0.026610427,302.14777,170.4393155277227,-249.48691420838892,1.0877856,11.428859,12.771559,10.281977,3152.7803,3148.821,3161.2986,4.1502,4.1402,4.1676,-0.8507,-0.8623,-0.83,20.4705,20.4366,20.7455,9.876222867436018,0.0011812271716253875,8.729340867436019,0.0011812271716262757,2.489582
"Gaia DR3 2668249051115631232",\N,\N,326.2524726236367,-5.788973523692696,59.8368619019302,0.039735645,467.42175,-169.76783101261213,-435.50199568300644,1.5089743,11.73623,13.129848,10.573965,3240.6138,3222.8616,3315.311,4.4581,4.3922,4.9202,-1.0181,-1.1012,-0.306,16.7158,16.3774,16.9985,10.621074046072483,0.001442001915419766,9.458809046072481,0.001442001915419766,2.555883
"Gaia DR3 266846631637524864",23518,\N,75.85923651184258,53.12163420733134,72.17340591451902,0.017268956,2014.91,1302.1185621203924,-1537.6442792268324,1.0607893,9.218808,10.183291,8.241274,3575.7656,3566.6414,3576.231,4.4002,4.3713,4.401,-0.789,-0.823,-0.7876,13.8584,13.8513,13.8675,8.510694002239134,0.0005195689705317363,7.533160002239136,0.0005195689705317363,1.942017
"Gaia DR3 2670661109044300160",\N,\N,323.4543418919189,-6.8551113020513075,59.752582100702185,0.027429821,518.429,126.24801790799293,-502.8221242866614,1.2144159,12.613226,14.339282,11.352779,3112.6938,3106.705,3115.34,4.968,4.9055,4.9947,-0.0817,-0.1549,-0.0243,16.6689,16.5792,17.1824,11.495009386415258,0.0009968289501376404,10.23456238641526,0.0009968289501376404,2.986503
